stimulus_prac1,corrAns_prac1,stimulus_test1,corrAns_test1,stimulus_test2,corrAns_test2,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,image_welcome.started,resp_Welcome.started,resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.started,image_Instr_Intro.started,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.started,image_Instr_Prac1.started,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,text_trial_Prac1.started,resp_trial_Prac1.started,text_trial_Prac1.stopped,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,text_Feedback_Prac1.started,resp_trial_Prac1.stopped,text_Feedback_Prac1.stopped,resp_Instr_Test1.started,image_Instr_Test1.started,resp_Instr_Test1.keys,resp_Instr_Test1.rt,text_trial_Test1.started,resp_trial_Test1.started,text_trial_Test1.stopped,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,resp_trial_Test1.stopped,resp_Instr_Test2.started,image_Instr_Test2.started,resp_Instr_Test2.keys,resp_Instr_Test2.rt,text_trial_Test2.started,key_resp.started,text_trial_Test2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,resp_theEnd.started,image_theEnd.started,resp_theEnd.keys,resp_theEnd.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,X,space,,,,,,,0,46,46,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.999598375005,148.999598375005,149.299276208003,space,1,0.2663647919980576,149.9994661669989,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,F,none,,,,,,,0,47,47,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.9994661669989,149.9994661669989,150.29926004200388,None,1,,150.99962166700425,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,48,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.99962166700425,150.99962166700425,151.2993776670046,space,1,0.2643229999957839,151.99956699999893,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,N,none,,,,,,,0,49,49,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.99956699999893,151.99956699999893,152.29946970799938,None,1,,152.99967866700172,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.99967866700172,153.4826970830036,space,15.983251125995594,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,W,space,,,,,,,,,0,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.01493912500155,169.01493912500155,169.31633083300403,space,1,0.838767208995705,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.01711241700104,170.01711241700104,170.31665491699823,None,1,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,Z,space,,,,,,,,,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.01649175000057,171.01649175000057,171.31663679199846,space,1,0.46804741700179875,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.01645879200078,172.01645879200078,172.3168138750043,None,1,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,N,space,,,,,,,,,0,4,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.01660637500026,173.01660637500026,173.31651166699885,space,1,0.3684134590002941,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,Y,space,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.01708962499833,174.01708962499833,174.31679620800423,space,1,0.5104256669947063,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,E,space,,,,,,,,,0,6,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.016950833,175.016950833,175.31689037500473,space,1,0.3509855419979431,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,A,space,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0169742920043,176.0169742920043,176.3168452500031,space,1,0.37670920800155727,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,I,space,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.01652725000167,177.01652725000167,177.31655670799955,space,1,0.39227333400049247,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,I,space,,,,,,,,,0,9,9,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.01674462500523,178.01674462500523,178.31689183300477,space,1,0.2674235829981626,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,H,space,,,,,,,,,0,10,10,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0166608330037,179.0166608330037,179.31685758299864,space,1,0.2704651250023744,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,N,space,,,,,,,,,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.01697891700314,180.01697891700314,180.31762604200048,space,1,0.2817176250027842,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,K,space,,,,,,,,,0,12,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.01679783299915,181.01679783299915,181.31679716700455,space,1,0.3157051260059234,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,K,space,,,,,,,,,0,13,13,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.01673366699833,182.01673366699833,182.31703454200033,space,1,0.30066891699971166,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,T,space,,,,,,,,,0,14,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.01701145800325,183.01701145800325,183.31685470799857,space,1,0.35021441699791467,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,T,space,,,,,,,,,0,15,15,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0168778330044,184.0168778330044,184.31723704199976,space,1,0.29043391700543,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,A,space,,,,,,,,,0,16,16,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0169595000043,185.0169595000043,185.31773491700005,space,1,0.2814535419965978,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,17,17,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.01709779199882,186.01709779199882,186.31702545800363,space,0,0.30368229200394126,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,H,space,,,,,,,,,0,18,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.01715920800052,187.01715920800052,187.31717562500125,space,1,0.3990006249950966,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,Z,space,,,,,,,,,0,19,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.01698800000304,188.01698800000304,188.31737666700064,space,1,0.29097987600107444,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,F,space,,,,,,,,,0,20,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0169294580046,189.0169294580046,189.3169168750028,space,1,0.36525937599799363,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,21,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.01725550000265,190.01725550000265,190.3169909999997,None,1,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,22,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.01694708300056,191.01694708300056,191.3171465830019,space,0,0.21923916699597612,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,M,space,,,,,,,,,0,23,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.01710258299863,192.01710258299863,192.3169462500009,space,1,0.3489748749998398,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,E,space,,,,,,,,,0,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0170814170051,193.0170814170051,193.3171846250043,space,1,0.4514053340026294,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,R,space,,,,,,,,,0,25,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.01719437500287,194.01719437500287,194.31696754199947,space,1,0.3784100839984603,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,26,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.01735970799928,195.01735970799928,195.31727745800163,None,1,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,27,27,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.017352750001,196.017352750001,196.31736962500145,None,1,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,V,space,,,,,,,,,0,28,28,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0174807920048,197.0174807920048,197.3170804170004,space,1,0.3770509169989964,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,R,space,,,,,,,,,0,29,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.017251958001,198.017251958001,198.3172728330028,space,1,0.365759166998032,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,M,space,,,,,,,,,0,30,30,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0172638330041,199.0172638330041,199.31724379200023,space,1,0.3353131260009832,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,31,31,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.01735991700116,200.01735991700116,200.31722995800374,None,1,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,Y,space,,,,,,,,,0,32,32,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.01728525000362,201.01728525000362,201.31720954200136,space,1,0.3985663339990424,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,W,space,,,,,,,,,0,33,33,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0172574169992,202.0172574169992,202.3174761670016,space,1,0.37390062600024976,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,E,space,,,,,,,,,0,34,34,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.01724587500212,203.01724587500212,203.31747724999877,space,1,0.3507772080047289,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,W,space,,,,,,,,,0,35,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.01798158300517,204.01798158300517,204.31747979200009,space,1,0.32792000000335975,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,T,space,,,,,,,,,0,36,36,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.01758104200417,205.01758104200417,205.31741424999927,space,1,0.37338225100393174,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,V,space,,,,,,,,,0,37,37,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0176202080038,206.0176202080038,206.31785087499884,space,1,0.298978166996676,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,F,space,,,,,,,,,0,38,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.01740812500066,207.01740812500066,207.31758016700041,space,1,0.34275062500091735,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,K,space,,,,,,,,,0,39,39,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.01800883300166,208.01800883300166,208.31801245800307,space,1,0.37180566700408235,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,Y,space,,,,,,,,,0,40,40,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.01756845800264,209.01756845800264,209.317948625001,space,1,0.27837949999957345,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,F,space,,,,,,,,,0,41,41,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.01758504199825,210.01758504199825,210.31762483299826,space,1,0.32070875100180274,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,L,space,,,,,,,,,0,42,42,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0178426249986,211.0178426249986,211.31755274999887,space,1,0.3647455419995822,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,43,43,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.01789416700194,212.01789416700194,212.31787350000377,space,0,0.27807083299558144,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,R,space,,,,,,,,,0,44,44,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.01755708300334,213.01755708300334,213.31744016700395,space,1,0.21736804199463222,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,H,space,,,,,,,,,0,45,45,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.01741537500493,214.01741537500493,214.31756433300325,space,1,0.2687446670024656,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,A,space,,,,,,,,,0,46,46,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.017416667004,215.017416667004,215.3182732080022,space,1,0.29901387500285637,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,L,space,,,,,,,,,0,47,47,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.01806912499887,216.01806912499887,216.3176376670017,space,1,0.2744025829961174,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,I,space,,,,,,,,,0,48,48,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.01765333300136,217.01765333300136,217.31763729199884,space,1,0.29971629200008465,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,X,none,,,,,,,,,0,49,49,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.01789200000349,218.01789200000349,218.3175632920029,space,0,0.33808116699947277,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.01756162500533,219.50170058300137,space,3.788984916995105,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
